SEGMENT_KEY,CORRIDOR,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,DEPT_ID,SEC_LNT_MI,SIGNED_ROUTE,TOTAL_CRASHES,AVG_CRASHES,PER_100M_VMT,TYC_AADT
C000013_093+0.383_093+0.711_P-13,C000013,93.383,93.711,P-13,0.328,MT-87,3,0.6,316.72142414100864,1581.5
C000013_088+0.742_093+0.383_P-13,C000013,88.742,93.383,P-13,4.526,MT-87,15,3.0,115.47619553139008,1571.75
C000055_007+0.251_012+0.072_N-55,C000055,7.251,12.072,N-55,4.817,MT-55,7,1.4,26.804667409950238,2969.0
C000247_000+0.000_003+0.157_S-247,C000247,0.0,3.157,S-247,3.375,S-247,0,0.0,0.0,44.6
C000013_083+0.871_088+0.725_P-13,C000013,83.871,88.725,P-13,5.197,MT-87,26,5.2,198.24936955610113,1382.0
C000013_083+0.034_083+0.871_P-13,C000013,83.034,83.871,P-13,0.838,MT-87,2,0.4,101.69452948724334,1285.25
C000408_016+0.487_019+0.589_S-408,C000408,16.487,19.589,S-408,3.094,S-408,1,0.2,106.20138189238119,166.66666666666666
C000013_072+0.228_075+0.649_P-13,C000013,72.228,75.649,P-13,3.422,MT-87,7,1.4,27.3522248575123,4095.6666666666665
C000013_065+0.455_072+0.228_P-13,C000013,65.455,72.228,P-13,6.764,MT-87,10,2.0,60.361345303222684,1341.3333333333333
C000013_060+0.248_061+0.826_P-13,C000013,60.248,61.826,P-13,1.567,MT-87,4,0.8,39.565426720085995,3533.25
C000013_059+0.976_060+0.248_P-13,C000013,59.976,60.248,P-13,0.284,MT-87,5,1.0,272.8830267181988,3533.25
C000013_056+0.835_059+0.976_P-13,C000013,56.835,59.976,P-13,3.196,MT-87,17,3.4,82.44551019996644,3533.25
C000057_213+0.026_218+0.054_N-57,C000057,213.026,218.054,N-57,5.025,MT-200/MT-3/US-87,0,0.0,0.0,530.5
C000013_049+0.041_055+0.680_P-13,C000013,49.041,55.68,P-13,6.582,MT-87,44,8.8,82.15043354991532,4456.4
C000015_226+0.569_228+0.271_I-15,C000015,226.569,228.271,I-15,1.692,I-15,22,4.4,151.17416924340395,4710.25
C000219_000+0.000_008+0.212_S-219,C000219,0.0,8.212,S-219,8.189,S-219,5,1.0,195.54298911832913,171.0
C000057_157+0.740_158+0.402_N-57,C000057,157.74,158.402,N-57,0.651,MT-200/MT-3/US-87,0,0.0,0.0,526.0
C000013_048+0.889_049+0.041_P-13,C000013,48.889,49.041,P-13,0.165,MT-87,13,2.6,706.9353289552122,6103.5
C000048_027+0.675_029+0.706_P-48,C000048,27.675,29.706,P-48,2.03,BR I-90/MT-47,2,0.4,169.53710863624704,318.25
C000013_047+0.988_048+0.801_P-13,C000013,47.988,48.801,P-13,0.818,MT-87,10,2.0,166.26477293543627,4026.6666666666665
C000013_039+0.988_047+0.988_P-13,C000013,39.988,47.988,P-13,8.017,MT-87,21,4.2,58.2049866277423,2464.6
C000013_026+0.639_030+0.763_P-13,C000013,26.639,30.763,P-13,4.122,MT-87,16,3.2,91.14568648330189,2332.25
C000110_000+0.986_001+0.062_N-110,C000110,0.986,1.062,N-110,0.076,,9,1.8,1164.4261115817376,5569.5
C000012_009+0.116_009+0.406_N-12,C000012,9.116,9.406,N-12,0.29,US-20,25,5.0,875.4086171064328,5393.0
C000011_056+0.801_057+0.779_N-11,C000011,56.801,57.779,N-11,0.897,US-89,9,1.8,197.83140054308083,2777.5
C000011_054+0.562_054+0.978_N-11,C000011,54.562,54.978,N-11,0.416,US-89,5,1.0,65.06955142760754,10115.75
C000014_099+0.441_099+0.699_P-14,C000014,99.441,99.699,P-14,0.258,US-12,0,0.0,0.0,2077.25
C000011_054+0.491_054+0.562_N-11,C000011,54.491,54.562,N-11,0.071,US-89,1,0.2,76.25051660249223,10115.75
C000011_054+0.211_054+0.491_N-11,C000011,54.211,54.491,N-11,0.28,US-89,3,0.6,54.96991685180748,10674.25
C000011_054+0.069_054+0.139_N-11,C000011,54.069,54.139,N-11,0.07,US-89,1,0.2,66.32334519672273,11796.0
C000015_190+0.095_191+0.732_I-15,C000015,190.095,191.732,I-15,1.607,I-15,17,3.4,37.06816437958381,15629.0
C000408_003+0.527_008+0.671_S-408,C000408,3.527,8.671,S-408,5.127,S-408,11,2.2,335.4674987253619,350.25
C000011_055+0.732_056+0.801_N-11,C000011,55.732,56.801,N-11,1.104,US-89,3,0.6,29.24854762475961,5088.0
C000042_073+0.346_075+0.660_P-42,C000042,73.346,75.66,P-42,2.312,MT-24,12,2.4,251.93430096601162,1128.25
C000011_053+0.221_053+0.385_N-11,C000011,53.221,53.385,N-11,0.164,US-89,2,0.4,50.791688318909436,13149.0
C000011_053+0.155_053+0.221_N-11,C000011,53.155,53.221,N-11,0.066,US-89,1,0.2,60.98674638223144,13605.666666666666
C000090_429+0.213_432+0.252_I-90,C000090,429.213,432.252,I-90,3.038,I-90,39,7.8,43.1626701765699,16288.0
C000037_062+0.701_064+0.329_N-37,C000037,62.701,64.329,N-37,1.613,US-212,1,0.2,14.955163832960244,2270.25
C000069_014+0.440_037+0.219_P-69,C000069,14.44,37.219,P-69,22.381,MT-2/MT-69,43,8.6,115.24375954065195,913.0
C000011_052+0.982_053+0.155_N-11,C000011,52.982,53.155,N-11,0.177,US-89,4,0.8,71.78886505118486,17239.666666666668
C000291_000+0.067_000+0.328_N-291,C000291,0.067,0.328,N-291,0.262,S-291,55,11.0,457.38025871957655,25135.25
C000011_052+0.746_052+0.982_N-11,C000011,52.746,52.982,N-11,0.236,US-89,2,0.4,28.406104628572763,16338.25
C000011_052+0.269_052+0.746_N-11,C000011,52.269,52.746,N-11,0.477,US-89,7,1.4,81.49510146440686,9861.6
C000014_116+0.178_120+0.439_N-14,C000014,116.178,120.439,N-14,4.257,MT-3/US-12,14,2.8,101.2958972546152,1778.0
C000057_032+0.971_034+0.246_N-57,C000057,32.971,34.246,N-57,1.361,MT-200/MT-3/US-87,9,1.8,164.29440033311545,2204.25
C000011_030+0.982_043+0.358_N-11,C000011,30.982,43.358,N-11,12.315,US-89,84,16.8,130.82777533519402,2855.25
C000075_000+0.000_002+0.098_N-75,C000075,0.0,2.098,N-75,1.861,US-191,10,2.0,158.1951678531325,1860.2
C000011_016+0.619_019+0.910_N-11,C000011,16.619,19.91,N-11,3.283,US-89,22,4.4,177.41710961087978,2068.5
C000086_000+0.075_000+0.431_P-86,C000086,0.075,0.431,P-86,0.356,MT-86,0,0.0,0.0,8587.75
C000016_034+0.375_045+0.566_N-16,C000016,34.375,45.566,N-16,11.201,BR I-90/US-87,42,8.4,81.86110725097713,2508.5
C000021_000+0.083_000+0.601_P-21,C000021,0.083,0.601,P-21,0.518,BR I-15,0,0.0,0.0,630.75
C000010_110+0.807_111+0.325_N-10,C000010,110.807,111.325,N-10,0.494,US-87,3,0.6,132.0627445594764,2518.3333333333335
C000010_106+0.762_109+0.715_N-10,C000010,106.762,109.715,N-10,2.92,US-87,19,3.8,125.05507326698991,2849.5
C000019_008+0.155_008+0.292_P-19,C000019,8.155,8.292,P-19,0.137,MT-1,0,0.0,0.0,5601.2
C000010_101+0.733_106+0.762_N-10,C000010,101.733,106.762,N-10,5.06,US-87,23,4.6,137.93024114606126,1804.75
C000447_052+0.491_052+0.706_S-447,C000447,52.491,52.706,S-447,0.215,S-447,1,0.2,253.6196447757604,1004.3333333333334
C000012_008+0.633_009+0.116_N-12,C000012,8.633,9.116,N-12,0.39,US-20,1,0.2,29.794573980228122,4713.0
C000203_010+0.517_011+1.354_S-203,C000203,10.517,12.354,S-203,1.765,S-203,24,4.8,96.58537731433807,7710.0
C000037_001+0.326_006+0.431_N-37,C000037,1.326,6.431,N-37,5.334,US-212,9,1.8,42.08291679831788,2195.75
C000010_089+0.929_091+0.499_N-10,C000010,89.929,91.499,N-10,1.184,US-87,3,0.6,76.76981130963034,1807.5
C000292_000+0.512_003+0.524_S-292,C000292,0.512,3.524,S-292,3.017,S-292,39,7.8,157.28217662216397,4501.0
C000012_000+0.621_008+0.633_N-12,C000012,0.621,8.633,N-12,8.018,US-20,91,18.2,137.53340667575094,4519.25
C000019_006+0.900_007+0.199_P-19,C000019,6.9,7.199,P-19,0.295,MT-1,3,0.6,59.817114734690364,9310.5
C000050_008+0.376_015+0.031_N-50,C000050,8.376,15.031,N-50,6.539,US-191/US-20/US-287,19,3.8,66.11659965312488,2406.75
C000094_176+0.239_185+0.253_I-94,C000094,176.239,185.253,I-94,9.021,I-94,55,11.0,86.09926196422101,3878.0
C000431_009+1.005_016+0.726_S-431,C000431,10.004999999999999,16.726,S-431,6.771,S-431,7,1.4,156.0763254939719,362.75
C000010_081+0.582_089+0.052_N-10,C000010,81.582,89.052,N-10,7.444,US-87,18,3.6,81.47890666554602,1625.25
C000010_079+0.685_081+0.582_N-10,C000010,79.685,81.582,N-10,1.897,US-87,5,1.0,84.74683789786958,1703.25
C000014_141+0.285_146+0.084_N-14,C000014,141.285,146.084,N-14,4.793,MT-3/US-12,15,3.0,102.59745239038905,1670.5
C000050_087+0.858_087+1.095_N-50,C000050,87.858,88.095,N-50,0.236,US-191/US-20/US-287,1,0.2,9.701111797489132,23920.25
C000090_350+0.276_352+0.537_I-90,C000090,350.276,352.537,I-90,2.268,I-90,54,10.8,119.02754207695926,10954.75
C000457_000+0.035_001+0.510_S-457,C000457,0.035,1.51,S-457,1.472,S-457,0,0.0,0.0,71.0
C000010_078+0.935_079+0.233_N-10,C000010,78.935,79.233,N-10,0.297,US-87,3,0.6,318.1463090768964,1738.75
C000010_056+0.345_072+0.435_N-10,C000010,56.345,72.435,N-10,16.064,US-87,18,3.6,42.72558273108966,1436.25
C000010_043+0.153_051+0.440_N-10,C000010,43.153,51.44,N-10,8.283,US-87,51,10.2,191.74086078259555,1758.6
C000010_040+0.857_043+0.153_N-10,C000010,40.857,43.153,N-10,2.365,US-87,9,1.8,143.1852827287154,1455.5
C000010_040+0.716_040+0.857_N-10,C000010,40.716,40.857,N-10,0.142,US-87,0,0.0,0.0,1455.5
C000449_000+0.724_010+0.588_S-449,C000449,0.724,10.588,S-449,9.854,S-449,0,0.0,0.0,114.25
C000029_089+0.424_089+0.712_N-29,C000029,89.424,89.712,N-29,0.288,MT-41,28,5.6,548.1792091307034,9712.75
C000010_040+0.598_040+0.716_N-10,C000010,40.598,40.716,N-10,0.118,US-87,3,0.6,681.9238970703253,2041.75
C000010_039+0.098_040+0.598_N-10,C000010,39.098,40.598,N-10,1.464,US-87,5,1.0,91.60635229314478,2041.75
C000048_000+1.742_000+2.154_P-48,C000048,1.742,2.154,P-48,0.412,BR I-90/MT-47,0,0.0,0.0,3498.5
C000010_026+0.833_039+0.098_N-10,C000010,26.833,39.098,N-10,12.275,US-87,48,9.6,92.03843825936482,2326.75
C000010_019+0.834_026+0.833_N-10,C000010,19.834,26.833,N-10,7.008,US-87,20,4.0,62.37933235903603,2505.5
C000089_001+0.240_001+0.485_P-89,C000089,1.24,1.4849999999999999,P-89,0.244,BR I-15/MT-41,9,1.8,356.78059147452757,5661.75
C000010_016+0.163_019+0.834_N-10,C000010,16.163,19.834,N-10,3.652,US-87,19,3.8,129.33246699349536,2203.0
C000090_340+0.191_342+0.798_I-90,C000090,340.191,342.798,I-90,2.598,I-90,31,6.2,56.6702073605306,11531.0
C000029_089+0.134_089+0.315_N-29,C000029,89.134,89.315,N-29,0.181,MT-41,16,3.2,984.0356709742454,4919.6
C000010_003+0.492_004+0.401_N-10,C000010,3.492,4.401,N-10,0.53,US-87,3,0.6,62.68078195253305,4945.5
C000010_003+0.134_003+0.492_N-10,C000010,3.134,3.492,N-10,0.359,US-87,3,0.6,92.53708756223544,4945.5
C000359_001+0.776_002+0.291_S-359,C000359,1.776,2.291,S-359,0.357,MT-2/S-359,0,0.0,0.0,1195.5
C000011_053+0.385_053+0.495_N-11,C000011,53.385,53.495,N-11,0.11,US-89,0,0.0,0.0,12295.75
C000090_042+0.792_047+0.321_I-90,C000090,42.792,47.321,I-90,4.556,I-90,89,17.8,143.8492945964,7437.0
C000010_001+0.991_002+0.265_N-10,C000010,1.991,2.265,N-10,0.276,US-87,15,3.0,253.26176023617577,11752.0
C005807_001+0.582_001+0.782_N-127,C005807,1.5819999999999999,1.782,N-127,0.2,BR I-15,7,1.4,116.47067757515502,16457.0
C000037_017+0.355_018+0.376_N-37,C000037,17.355,18.376,N-37,1.022,US-212,0,0.0,0.0,2417.0
C001201_000+0.479_000+0.600_N-412,C001201,0.479,0.6,N-412,0.122,,1,0.2,19.444649130704036,23085.5
C000010_001+0.655_001+0.751_N-10,C000010,1.655,1.751,N-10,0.096,US-87,11,2.2,586.2662121368174,10703.5
C000010_001+0.519_001+0.655_N-10,C000010,1.5190000000000001,1.655,N-10,0.135,US-87,5,1.0,328.5652259874992,6173.25
C000058_025+0.543_026+0.158_P-58,C000058,25.543,26.158,P-58,0.61,US-89,0,0.0,0.0,1508.75
C000010_000+0.915_001+0.368_N-10,C000010,0.915,1.3679999999999999,N-10,0.452,US-87,20,4.0,399.1711728560158,6070.6
C000010_000+0.836_000+0.915_N-10,C000010,0.836,0.915,N-10,0.078,US-87,13,2.6,1487.2163861620406,6137.25
C000010_000+0.684_000+0.836_N-10,C000010,0.684,0.836,N-10,0.153,US-87,18,3.6,1049.7998019967347,6137.25
C000283_000+0.000_003+0.417_S-283,C000283,0.0,3.417,S-283,3.422,S-283,5,1.0,177.81840572711832,450.0
C000060_090+0.371_090+1.189_N-60,C000060,90.371,91.189,N-60,0.817,MT-200/MT-3/US-87/US-89,39,7.8,171.04557844325126,15283.75
C000010_000+0.608_000+0.684_N-10,C000010,0.608,0.684,N-10,0.076,US-87,6,1.2,704.4709197609666,6137.25
C000094_213+0.087_215+0.118_I-94,C000094,213.087,215.118,I-94,2.036,I-94,19,3.8,85.72018159220248,5962.0
C000096_000+0.320_000+0.511_P-96,C000096,0.32,0.511,P-96,0.191,,1,0.2,177.38505124774042,1616.4
C000010_000+0.000_000+0.608_N-10,C000010,0.0,0.608,N-10,0.608,US-87,113,22.6,1800.8267693229468,5652.0
C000109_000+0.394_001+0.270_N-109,C000109,0.394,1.27,N-109,0.887,ALT US-93,15,3.0,107.60694280548798,8606.5
C000548_000+0.000_002+1.005_S-548,C000548,0.0,3.005,S-548,3.01,S-548,31,6.2,233.28296853125298,2417.75
C000009_064+0.517_064+0.778_P-9,C000009,64.517,64.778,P-9,0.261,US-287,2,0.4,431.00113404587387,973.6666666666666
C000015_351+0.934_354+0.321_I-15,C000015,351.934,354.321,I-15,2.396,I-15,14,2.8,123.08605767469462,2599.75
C000009_050+0.296_061+0.360_P-9,C000009,50.296,61.36,P-9,11.039,US-287,17,3.4,164.72080417462453,512.0
C000009_043+0.574_046+0.021_P-9,C000009,43.574,46.021,P-9,2.432,US-287,8,1.6,347.270213036385,518.75
C000009_039+0.970_043+0.157_P-9,C000009,39.97,43.157,P-9,3.168,US-287,5,1.0,131.5083907634684,657.25
C000009_038+0.316_039+0.970_P-9,C000009,38.316,39.97,P-9,1.432,US-287,4,0.8,150.41641973555122,1017.0
C000015_044+0.239_051+0.574_I-15,C000015,44.239,51.574,I-15,7.313,I-15,35,7.0,59.9777625830533,4370.0
C000015_327+0.851_335+0.280_I-15,C000015,327.851,335.28,I-15,7.427,I-15,29,5.8,65.83665847082786,3248.0
C000009_036+0.291_038+0.316_P-9,C000009,36.291,38.316,P-9,2.036,US-287,6,1.2,296.6701176389578,544.0
C000090_194+0.909_195+0.410_I-90,C000090,194.909,195.41,I-90,0.515,I-90,6,1.2,63.98567481887016,9971.5
C000009_020+0.182_028+0.037_P-9,C000009,20.182,28.037,P-9,7.882,US-287,8,1.6,102.88640857711475,540.25
C000009_008+0.227_020+0.182_P-9,C000009,8.227,20.182,P-9,11.899,US-287,15,3.0,142.93312553494474,483.0
C000016_004+0.511_004+0.635_N-16,C000016,4.511,4.635,N-16,0.125,BR I-90/US-87,17,3.4,501.45418949581415,14852.75
C000399_000+0.000_000+0.057_S-399,C000399,0.0,0.057,S-399,0.057,S-399,0,0.0,0.0,369.0
C000038_004+0.135_004+0.445_N-38,C000038,4.135,4.445,N-38,0.31,MT-40,9,1.8,127.69299969559763,12451.25
C000009_000+0.000_008+0.227_P-9,C000009,0.0,8.227,P-9,8.517,US-287,20,4.0,242.29953037136124,530.75
C000008_107+0.900_107+0.958_P-8,C000008,107.9,107.958,P-8,0.058,US-287,1,0.2,150.01044342705052,6294.333333333333
C000011_000+0.609_002+0.871_N-11,C000011,0.609,2.871,N-11,2.379,US-89,11,2.2,65.24599029559589,3881.0
C000552_002+0.764_017+0.000_S-552,C000552,2.7640000000000002,17.0,S-552,14.2,S-552,0,0.0,0.0,132.75
C000078_045+1.123_046+0.462_P-78,C000078,46.123,46.462,P-78,0.487,MT-78,2,0.4,46.11792605241831,4876.75
C000009_046+0.021_050+0.296_P-9,C000009,46.021,50.296,P-9,4.284,US-287,1,0.2,24.64289093442134,518.75
C000008_107+0.819_107+0.900_N-8,C000008,107.819,107.9,N-8,0.081,US-12,1,0.2,108.6243473150623,6224.25
C000018_038+0.018_059+0.443_N-18,C000018,38.018,59.443,N-18,21.119,MT-59,5,1.0,48.33437979690369,268.25
C000028_018+0.052_044+0.977_P-28,C000028,18.052,44.977,P-28,25.747,US-212,0,0.0,0.0,503.0
C000008_103+0.063_105+0.209_N-8,C000008,103.063,105.209,N-8,2.04,US-12,27,5.4,116.45168998923592,6224.25
C000061_026+0.616_037+0.259_N-61,C000061,26.616,37.259,N-61,10.621,US-87,18,3.6,94.1780501123825,985.5
C000008_097+0.967_102+0.630_N-8,C000008,97.967,102.63,N-8,4.627,US-12,22,4.4,41.83457681336526,6224.25
C000008_096+1.099_097+0.967_N-8,C000008,97.099,97.967,N-8,1.118,US-12,2,0.4,23.57567479952013,4155.5
C000014_042+0.163_042+0.311_P-14,C000014,42.163,42.311,P-14,0.148,US-12,0,0.0,0.0,2683.4
C000014_041+0.928_042+0.163_P-14,C000014,41.928,42.163,P-14,0.217,US-12,0,0.0,0.0,1953.0
C001207_001+0.150_001+0.212_N-118,C001207,1.15,1.212,N-118,0.063,BR I-90,0,0.0,0.0,25008.25
C000015_133+0.783_138+0.380_I-15,C000015,133.783,138.38,I-15,4.602,I-15,20,4.0,75.532560106727,3151.0
C000008_094+0.654_095+0.687_N-8,C000008,94.654,95.687,N-8,0.954,US-12,2,0.4,27.62851616966825,4155.5
C000008_089+0.360_094+0.654_N-8,C000008,89.36,94.654,N-8,5.361,US-12,30,6.0,73.74819369295888,4155.5
C000008_088+0.443_089+0.360_N-8,C000008,88.443,89.36,N-8,0.911,US-12,3,0.6,43.39890959253047,4155.5
C000008_083+0.071_086+0.270_N-8,C000008,83.071,86.27,N-8,3.2,US-12,19,3.8,69.78523308032781,4659.5
C000008_082+0.149_083+0.071_N-8,C000008,82.149,83.071,N-8,0.927,US-12,12,2.4,151.0763408409078,4692.5
C000008_080+0.918_082+0.149_N-8,C000008,80.918,82.149,N-8,1.245,US-12,17,3.4,159.35823663399367,4692.5
C000008_079+0.942_080+0.918_N-8,C000008,79.942,80.918,N-8,0.992,US-12,8,1.6,94.1181236287107,4692.5
C000408_000+0.000_000+0.249_S-408,C000408,0.0,0.249,S-408,0.249,S-408,1,0.2,269.6638077362806,815.6
C000008_077+0.565_077+0.917_N-8,C000008,77.565,77.917,N-8,0.352,US-12,2,0.4,46.60555731078299,6676.5
C000276_002+0.258_003+0.969_S-276,C000276,2.258,3.969,S-276,1.711,S-276,3,0.6,317.6904519194173,302.25
C000090_021+0.785_025+0.133_I-90,C000090,21.785,25.133,I-90,3.38,I-90,93,18.6,191.52643435799382,7867.5
C000250_009+0.830_023+0.238_S-250,C000250,9.83,23.238,S-250,13.388,S-250,1,0.2,21.50100982653299,190.25
C000008_076+0.556_077+0.298_N-8,C000008,76.556,77.298,N-8,0.726,US-12,0,0.0,0.0,6868.0
C000008_070+0.485_074+0.462_N-8,C000008,70.485,74.462,N-8,3.978,US-12,22,4.4,47.85063711494005,6329.5
C000365_000+0.618_008+0.078_S-365,C000365,0.618,8.078,S-365,7.538,S-365,1,0.2,30.948349503213056,234.75
C000057_086+0.079_094+0.079_N-57,C000057,86.079,94.079,N-57,7.94,MT-200/MT-3/US-87,40,8.0,188.45064966703106,1464.0
C000346_000+0.370_000+0.545_S-346,C000346,0.37,0.545,S-346,0.175,S-346,1,0.2,76.24502289645663,4104.4
C000008_068+0.203_070+0.485_N-8,C000008,68.203,70.485,N-8,2.284,US-12,10,2.0,37.882071812456516,6329.5
C000277_017+0.495_029+0.587_S-277,C000277,17.495,29.587,S-277,12.085,S-277,0,0.0,0.0,41.75
C000010_055+0.086_056+0.345_N-10,C000010,55.086,56.345,N-10,1.256,US-87,4,0.8,120.07523289702118,1452.5
C000373_002+0.033_004+0.574_S-373,C000373,2.033,4.574,S-373,2.507,S-373,17,3.4,173.61331500023297,2139.0
C000008_055+0.697_056+0.008_N-8,C000008,55.697,56.008,N-8,0.303,US-12,5,1.0,142.77665349777342,6329.5
C000008_054+0.587_055+0.697_N-8,C000008,54.587,55.697,N-8,1.111,US-12,11,2.2,81.66314951443867,6639.75
C000008_049+0.822_050+0.249_N-8,C000008,49.822,50.249,N-8,0.427,US-12,6,1.2,75.5843990918997,10181.0
C000061_156+0.671_157+0.221_N-61,C000061,156.671,157.221,N-61,0.542,US-87,1,0.2,47.43177380808941,2130.25
C000053_002+0.437_002+0.529_N-53,C000053,2.437,2.529,N-53,0.092,MT-3,1,0.2,72.52271457835133,8208.0
C000008_048+0.745_049+0.822_N-8,C000008,48.745,49.822,N-8,1.045,US-12,33,6.6,122.8401932678337,14078.5
C000015_156+0.645_160+0.124_I-15,C000015,156.645,160.124,I-15,3.5,I-15,37,7.4,150.1398166898342,3856.0
C001020_002+0.152_002+0.191_N-113,C001020,2.152,2.191,N-113,0.039,BR I-90,3,0.6,257.50510804513914,16359.5
C000008_046+0.404_048+0.204_N-8,C000008,46.404,48.204,N-8,1.832,US-12,37,7.4,56.67483121895674,19515.75
C000008_046+0.084_046+0.404_N-8,C000008,46.084,46.404,N-8,0.32,US-12,10,2.0,82.4677333118064,20752.25
C000034_012+0.263_015+0.343_N-34,C000034,12.263,15.343,N-34,3.09,MT-16,4,0.8,165.63685266260745,428.0
C000094_126+0.066_128+0.851_I-94,C000094,126.066,128.851,I-94,2.793,I-94,10,2.0,41.50671874120851,4724.0
C000008_045+0.891_046+0.084_N-8,C000008,45.891,46.084,N-8,0.122,US-12,8,1.6,173.04704694936427,20752.25
C000008_044+0.632_044+0.895_N-8,C000008,44.632,44.895,N-8,0.263,US-12,16,3.2,291.49206016332255,11429.75
C000008_043+0.788_043+0.816_N-8,C000008,43.788,43.816,N-8,0.027,US-12,12,2.4,1328.101456937425,18326.75
C000273_012+0.140_012+0.180_S-273,C000273,12.14,12.18,S-273,0.039,S-273,0,0.0,0.0,359.0
C000008_043+0.257_043+0.788_N-8,C000008,43.257,43.788,N-8,0.532,US-12,44,8.8,352.9766036941345,12832.0
C001022_000+0.590_000+0.762_N-114,C001022,0.59,0.762,N-114,0.172,,17,3.4,306.72909140633135,17646.75
C000050_090+0.454_090+0.645_N-50,C000050,90.454,90.645,N-50,0.191,US-191/US-20/US-287,0,0.0,0.0,9094.0
C000015_059+0.464_062+0.153_I-15,C000015,59.464,62.153,I-15,2.692,I-15,30,6.0,106.60312476074262,5725.0
C000061_001+0.111_002+0.967_N-61,C000061,1.111,2.967,N-61,1.887,US-87,2,0.4,37.10067018967842,1564.5
C000008_042+0.925_043+0.257_N-8,C000008,42.925,43.257,N-8,0.447,US-12,46,9.2,287.02793028471535,19634.75
C000008_042+0.618_042+0.925_N-8,C000008,42.618,42.925,N-8,0.307,US-12,36,7.2,348.6088126650207,18421.5
C000008_042+0.183_042+0.618_N-8,C000008,42.183,42.618,N-8,0.435,US-12,24,4.8,188.66921744736536,16014.75
C000011_054+0.139_054+0.211_N-11,C000011,54.139,54.211,N-11,0.072,US-89,1,0.2,53.44422642620495,14232.0
C000313_034+0.391_038+0.729_S-313,C000313,34.391,38.729,S-313,4.318,S-313,3,0.6,78.99348079617488,481.6666666666667
C000008_041+0.726_041+0.987_N-8,C000008,41.726,41.987,N-8,0.261,US-12,5,1.0,56.197045532775256,18668.75
C000029_033+0.475_034+0.223_P-29,C000029,33.475,34.223,P-29,0.75,MT-287,5,1.0,152.96815780409315,2386.75
C000008_033+0.589_036+0.833_N-8,C000008,33.589,36.833,N-8,3.251,US-12,29,5.8,112.66550863141309,4336.0
